id,name,number,rarity,hp,types,set_id,market_price_normal,market_price_holofoil,market_price_reverse
sm75-1,Charmander,1,Common,70,Fire,sm75,3.84,,20.26
sm75-2,Charmeleon,2,Uncommon,80,Fire,sm75,0.78,,2.87
sm75-3,Charizard,3,Rare Holo,160,Fire,sm75,,12.69,22.11
sm75-4,Torchic,4,Common,60,Fire,sm75,0.28,,0.83
sm75-5,Combusken,5,Uncommon,80,Fire,sm75,0.29,,0.76
sm75-6,Blaziken,6,Rare Holo,150,Fire,sm75,,1.91,8.45
sm75-7,Victini ◇,7,Rare Prism Star,90,Fire,sm75,,7.81,
sm75-8,Darumaka,8,Common,70,Fire,sm75,0.19,,0.46
sm75-9,Darmanitan,9,Uncommon,130,Fire,sm75,0.19,,0.57
sm75-10,Heatmor,10,Uncommon,110,Fire,sm75,0.28,,0.77
sm75-11,Reshiram-GX,11,Rare Holo GX,180,Fire,sm75,,6.97,
sm75-12,Litten,12,Common,60,Fire,sm75,0.25,,0.81
sm75-13,Salandit,13,Common,60,Fire,sm75,0.27,,0.82
sm75-14,Salazzle,14,Uncommon,110,Fire,sm75,0.23,,0.6
sm75-15,Horsea,15,Common,40,Water,sm75,0.2,,0.81
sm75-16,Horsea,16,Common,50,Water,sm75,0.25,,0.98
sm75-17,Seadra,17,Uncommon,90,Water,sm75,0.34,,1.34
sm75-18,Kingdra-GX,18,Rare Holo GX,230,Water,sm75,,3.66,
sm75-19,Magikarp,19,Common,30,Water,sm75,0.56,,4.84
sm75-20,Gyarados,20,Rare Holo,160,Water,sm75,,2.24,5.1
sm75-21,Lapras,21,Uncommon,120,Water,sm75,0.51,,5.83
sm75-22,Totodile,22,Common,60,Water,sm75,0.29,,3.35
sm75-23,Croconaw,23,Uncommon,90,Water,sm75,0.32,,0.96
sm75-24,Feraligatr,24,Rare Holo,160,Water,sm75,,1.25,6.84
sm75-25,Wooper,25,Common,70,Water,sm75,1.33,,7.23
sm75-26,Quagsire,26,Uncommon,120,Water,sm75,0.9,,5.8
sm75-27,Corsola,27,Common,90,Water,sm75,0.28,,1.16
sm75-28,Feebas,28,Common,30,Water,sm75,0.39,,2.78
sm75-29,Milotic,29,Uncommon,120,Water,sm75,0.38,,1.38
sm75-30,Phione,30,Uncommon,70,Water,sm75,0.35,,0.57
sm75-31,Wishiwashi,31,Common,30,Water,sm75,0.2,,0.45
sm75-32,Trapinch,32,Common,60,Fighting,sm75,0.2,,0.51
sm75-33,Hydreigon,33,Rare Holo,160,Darkness,sm75,,0.58,2.46
sm75-34,Dratini,34,Common,60,Dragon,sm75,0.28,,2.16
sm75-35,Dratini,35,Common,70,Dragon,sm75,0.37,,2.28
sm75-36,Dragonair,36,Uncommon,100,Dragon,sm75,0.58,,4.66
sm75-37,Dragonite-GX,37,Rare Holo GX,250,Dragon,sm75,,16.26,
sm75-38,Vibrava,38,Common,80,Dragon,sm75,0.24,,0.76
sm75-39,Flygon,39,Uncommon,140,Dragon,sm75,0.43,,1.49
sm75-40,Altaria,40,Rare Holo,80,Dragon,sm75,,0.98,2.9
sm75-40a,Altaria,40a,Rare Holo,80,Dragon,sm75,,,
sm75-41,Altaria-GX,41,Rare Holo GX,200,Dragon,sm75,,3.58,
sm75-42,Bagon,42,Common,60,Dragon,sm75,0.2,,0.86
sm75-43,Shelgon,43,Uncommon,80,Dragon,sm75,0.66,,3.29
sm75-44,Salamence-GX,44,Rare Holo GX,250,Dragon,sm75,,6.74,
sm75-45,Druddigon,45,Uncommon,110,Dragon,sm75,0.34,,0.65
sm75-46,Zekrom,46,Rare Holo,130,Dragon,sm75,,0.87,1.78
sm75-47,Kyurem,47,Rare Holo,130,Dragon,sm75,,0.69,1.75
sm75-48,White Kyurem-GX,48,Rare Holo GX,190,Dragon,sm75,,5.23,
sm75-49,Zygarde,49,Uncommon,130,Dragon,sm75,0.38,,1.69
sm75-50,Turtonator,50,Uncommon,110,Dragon,sm75,0.23,,0.68
sm75-51,Drampa,51,Uncommon,120,Dragon,sm75,0.27,,0.83
sm75-52,Jangmo-o,52,Common,60,Dragon,sm75,0.18,,0.95
sm75-53,Hakamo-o,53,Common,90,Dragon,sm75,0.19,,1.23
sm75-54,Kommo-o,54,Rare Holo,160,Dragon,sm75,,0.91,1.39
sm75-55,Kangaskhan,55,Common,120,Colorless,sm75,0.26,,0.66
sm75-56,Swablu,56,Common,50,Colorless,sm75,0.25,,0.75
sm75-57,Swablu,57,Common,50,Colorless,sm75,0.35,,1.79
sm75-58,Blaine's Last Stand,58,Rare Holo,,,sm75,,0.31,0.4
sm75-59,Dragon Talon,59,Uncommon,,,sm75,0.32,,0.75
sm75-60,Fiery Flint,60,Uncommon,,,sm75,0.5,,1.5
sm75-60a,Fiery Flint,60a,Uncommon,,,sm75,,,
sm75-61,Lance ◇,61,Rare Prism Star,,,sm75,,1.87,
sm75-62,Switch Raft,62,Uncommon,,,sm75,2.2,,3.4
sm75-63,Wela Volcano Park,63,Uncommon,,,sm75,0.37,,0.58
sm75-64,Zinnia,64,Uncommon,,,sm75,0.31,,0.95
sm75-65,Reshiram-GX,65,Rare Ultra,180,Fire,sm75,,28.34,
sm75-66,Kingdra-GX,66,Rare Ultra,230,Water,sm75,,7.69,
sm75-67,Dragonite-GX,67,Rare Ultra,250,Dragon,sm75,,55.76,
sm75-68,Altaria-GX,68,Rare Ultra,200,Dragon,sm75,,7.88,
sm75-69,Blaine's Last Stand,69,Rare Ultra,,,sm75,,46.42,
sm75-70,Zinnia,70,Rare Ultra,,,sm75,,58.75,
sm75-71,Reshiram-GX,71,Rare Rainbow,180,Fire,sm75,,65.78,
sm75-72,Altaria-GX,72,Rare Rainbow,200,Dragon,sm75,,37.59,
sm75-73,Salamence-GX,73,Rare Rainbow,250,Dragon,sm75,,43.04,
sm75-74,White Kyurem-GX,74,Rare Rainbow,190,Dragon,sm75,,55.11,
sm75-75,Dragon Talon,75,Rare Secret,,,sm75,,7.12,
sm75-76,Fiery Flint,76,Rare Secret,,,sm75,,10.01,
sm75-77,Switch Raft,77,Rare Secret,,,sm75,,11.42,
sm75-78,Ultra Necrozma-GX,78,Rare Secret,190,Dragon,sm75,,96.56,
sm8-1,Tangela,1,Common,80,Grass,sm8,0.28,,0.56
sm8-2,Tangrowth,2,Rare,140,Grass,sm8,0.38,,0.57
sm8-3,Scyther,3,Common,80,Grass,sm8,0.28,,0.53
sm8-4,Pinsir,4,Uncommon,110,Grass,sm8,0.16,,0.48
sm8-5,Chikorita,5,Common,60,Grass,sm8,0.46,,0.85
sm8-6,Chikorita,6,Common,70,Grass,sm8,0.31,,0.67
sm8-7,Bayleef,7,Uncommon,100,Grass,sm8,0.82,,1.07
sm8-8,Meganium,8,Rare Holo,150,Grass,sm8,,5.74,5.64
sm8-9,Spinarak,9,Common,50,Grass,sm8,0.15,,0.38
sm8-10,Ariados,10,Uncommon,110,Grass,sm8,0.16,,0.44
sm8-11,Hoppip,11,Common,30,Grass,sm8,0.21,,0.4
sm8-12,Hoppip,12,Common,40,Grass,sm8,0.23,,0.5
sm8-13,Skiploom,13,Uncommon,60,Grass,sm8,0.34,,0.52
sm8-14,Jumpluff,14,Rare Holo,70,Grass,sm8,,0.94,1.01
sm8-15,Pineco,15,Common,60,Grass,sm8,0.17,,0.32
sm8-16,Shuckle,16,Uncommon,60,Grass,sm8,0.31,,0.83
sm8-17,Shuckle-GX,17,Rare Holo GX,170,Grass,sm8,,5.13,
sm8-18,Heracross,18,Uncommon,120,Grass,sm8,0.26,,0.52
sm8-19,Celebi ◇,19,Rare Prism Star,90,Grass,sm8,,5.61,
sm8-20,Treecko,20,Common,60,Grass,sm8,0.47,,5.32
sm8-21,Grovyle,21,Uncommon,80,Grass,sm8,0.56,,3.96
sm8-22,Sceptile-GX,22,Rare Holo GX,230,Grass,sm8,,6.19,
sm8-23,Wurmple,23,Common,60,Grass,sm8,0.19,,0.35
sm8-24,Wurmple,24,Common,60,Grass,sm8,0.22,,0.42
sm8-25,Silcoon,25,Uncommon,80,Grass,sm8,0.25,,0.39
sm8-26,Beautifly,26,Rare,130,Grass,sm8,0.58,,0.62
sm8-27,Cascoon,27,Uncommon,70,Grass,sm8,0.22,,0.51
sm8-28,Dustox,28,Rare,140,Grass,sm8,0.47,,1.14
sm8-29,Nincada,29,Common,40,Grass,sm8,0.12,,0.29
sm8-30,Ninjask,30,Uncommon,80,Grass,sm8,0.23,,0.45
sm8-31,Combee,31,Common,40,Grass,sm8,0.19,,0.34
sm8-32,Vespiquen,32,Uncommon,120,Grass,sm8,0.22,,0.72
sm8-33,Shaymin,33,Rare Holo,70,Grass,sm8,,2.3,2.52
sm8-34,Virizion-GX,34,Rare Holo GX,170,Grass,sm8,,2.09,
sm8-35,Skiddo,35,Common,70,Grass,sm8,0.16,,0.29
sm8-36,Gogoat,36,Uncommon,130,Grass,sm8,0.28,,0.37
sm8-37,Tapu Bulu,37,Rare Holo,130,Grass,sm8,,0.88,1.36
sm8-38,Moltres,38,Rare,120,Fire,sm8,0.66,,1.05
sm8-39,Cyndaquil,39,Common,60,Fire,sm8,0.26,,0.59
sm8-40,Cyndaquil,40,Common,70,Fire,sm8,0.25,,0.54
sm8-41,Quilava,41,Uncommon,90,Fire,sm8,0.41,,0.84
sm8-42,Typhlosion,42,Rare Holo,160,Fire,sm8,,10.64,11.08
sm8-43,Slugma,43,Common,80,Fire,sm8,0.14,,0.42
sm8-44,Magcargo-GX,44,Rare Holo GX,210,Fire,sm8,,1.96,
sm8-45,Houndour,45,Common,60,Fire,sm8,0.19,,0.43
sm8-46,Houndoom,46,Rare,110,Fire,sm8,0.67,,2.92
sm8-47,Entei,47,Rare,130,Fire,sm8,0.75,,1.23
sm8-48,Heatran,48,Rare Holo,140,Fire,sm8,,0.4,0.54
sm8-49,Victini,49,Rare,70,Fire,sm8,0.59,,0.92
sm8-50,Litleo,50,Common,60,Fire,sm8,0.16,,0.35
sm8-51,Pyroar,51,Rare,130,Fire,sm8,0.6,,1.11
sm8-52,Blacephalon-GX,52,Rare Holo GX,180,Fire,sm8,,11.51,
sm8-53,Alolan Vulpix,53,Common,60,Water,sm8,0.64,,2.05
sm8-54,Slowpoke,54,Common,70,Water,sm8,2.1,,12.89
sm8-55,Slowking,55,Rare,120,Water,sm8,1.21,,4.68
sm8-56,Lapras,56,Rare,120,Water,sm8,2.58,,5.1
sm8-57,Delibird,57,Uncommon,90,Water,sm8,0.25,,0.54
sm8-58,Mantine,58,Uncommon,120,Water,sm8,0.23,,0.39
sm8-59,Suicune,59,Rare Holo,110,Water,sm8,,2.79,3.33
sm8-60,Suicune-GX,60,Rare Holo GX,180,Water,sm8,,7.14,
sm8-61,Cubchoo,61,Common,70,Water,sm8,0.15,,0.35
sm8-62,Beartic,62,Rare,140,Water,sm8,0.24,,0.55
sm8-63,White Kyurem,63,Rare Holo,130,Water,sm8,,1.3,1.25
sm8-64,Popplio,64,Common,60,Water,sm8,0.24,,0.48
sm8-65,Popplio,65,Common,70,Water,sm8,0.21,,0.52
sm8-66,Brionne,66,Uncommon,90,Water,sm8,0.58,,5.39
sm8-67,Primarina,67,Rare,150,Water,sm8,0.65,,1.06
sm8-68,Mareanie,68,Common,50,Water,sm8,0.16,,0.31
sm8-69,Toxapex,69,Rare,120,Water,sm8,0.49,,0.64
sm8-70,Bruxish,70,Common,90,Water,sm8,0.11,,0.37
sm8-71,Electabuzz,71,Uncommon,80,Lightning,sm8,0.22,,0.42
sm8-72,Electivire,72,Rare,140,Lightning,sm8,0.39,,0.7
sm8-73,Chinchou,73,Common,60,Lightning,sm8,0.15,,0.32
sm8-74,Lanturn,74,Rare,110,Lightning,sm8,0.38,,0.65
sm8-75,Mareep,75,Common,50,Lightning,sm8,1.43,,2.74
sm8-76,Mareep,76,Common,60,Lightning,sm8,0.29,,0.5
sm8-77,Flaaffy,77,Uncommon,80,Lightning,sm8,0.25,,0.51
sm8-78,Ampharos,78,Rare Holo,150,Lightning,sm8,,1.23,1.47
sm8-79,Raikou,79,Rare,120,Lightning,sm8,1.21,,1.78
sm8-80,Pachirisu,80,Common,70,Lightning,sm8,0.47,,1.54
sm8-81,Blitzle,81,Common,70,Lightning,sm8,0.2,,0.42
sm8-82,Zebstrika,82,Rare,110,Lightning,sm8,1.58,,2.9
sm8-83,Stunfisk,83,Common,110,Lightning,sm8,0.14,,0.44
sm8-84,Dedenne,84,Common,70,Lightning,sm8,0.34,,0.75
sm8-85,Tapu Koko,85,Rare Holo,120,Lightning,sm8,,0.99,0.89
sm8-86,Zeraora-GX,86,Rare Holo GX,190,Lightning,sm8,,6.17,
sm8-87,Natu,87,Common,40,Psychic,sm8,0.19,,0.46
sm8-88,Xatu,88,Uncommon,100,Psychic,sm8,0.19,,0.38
sm8-89,Espeon,89,Rare,90,Psychic,sm8,3.45,,7.74
sm8-90,Unown,90,Rare,60,Psychic,sm8,0.53,,1.13
sm8-91,Unown,91,Rare,60,Psychic,sm8,0.89,,1.77
sm8-92,Unown,92,Rare,60,Psychic,sm8,0.52,,1.53
sm8-93,Wobbuffet,93,Rare,110,Psychic,sm8,0.45,,0.91
sm8-94,Girafarig,94,Uncommon,90,Psychic,sm8,0.32,,2.21
sm8-95,Shedinja,95,Rare,40,Psychic,sm8,1.02,,1.85
sm8-96,Sableye,96,Uncommon,80,Psychic,sm8,0.28,,0.51
sm8-97,Giratina,97,Rare Holo,130,Psychic,sm8,,9.26,9.14
sm8-98,Sigilyph-GX,98,Rare Holo GX,170,Psychic,sm8,,1.95,
sm8-99,Yamask,99,Common,70,Psychic,sm8,0.16,,0.46
sm8-100,Cofagrigus,100,Rare,120,Psychic,sm8,1.21,,1.21
sm8-101,Litwick,101,Common,60,Psychic,sm8,1.3,,6.49
sm8-102,Lampent,102,Uncommon,80,Psychic,sm8,0.24,,0.54
sm8-103,Chandelure,103,Rare Holo,140,Psychic,sm8,,1.97,2.44
sm8-104,Meloetta,104,Rare,80,Psychic,sm8,0.59,,0.93
sm8-105,Mareanie,105,Common,60,Psychic,sm8,0.16,,0.35
sm8-106,Nihilego,106,Rare Holo,110,Psychic,sm8,,12.02,14.11
sm8-107,Poipole,107,Common,70,Psychic,sm8,0.31,,0.56
sm8-108,Naganadel,108,Rare Holo,130,Psychic,sm8,,4.71,3.63
sm8-109,Onix,109,Common,120,Fighting,sm8,0.25,,0.9
sm8-110,Sudowoodo,110,Uncommon,110,Fighting,sm8,0.24,,0.45
sm8-111,Phanpy,111,Common,80,Fighting,sm8,1.14,,7.72
sm8-112,Donphan,112,Rare,130,Fighting,sm8,0.33,,0.62
sm8-113,Hitmontop,113,Uncommon,80,Fighting,sm8,0.26,,0.66
sm8-114,Larvitar,114,Common,50,Fighting,sm8,0.24,,0.49
sm8-115,Larvitar,115,Common,60,Fighting,sm8,0.21,,0.39
sm8-116,Pupitar,116,Uncommon,70,Fighting,sm8,0.54,,2.84
sm8-117,Carbink,117,Common,90,Fighting,sm8,0.16,,0.32
sm8-118,Alolan Meowth,118,Common,60,Darkness,sm8,0.33,,0.59
sm8-119,Alolan Persian,119,Rare,90,Darkness,sm8,1.34,,4.47
sm8-120,Umbreon,120,Rare,110,Darkness,sm8,8.73,,16.22
sm8-121,Tyranitar-GX,121,Rare Holo GX,250,Darkness,sm8,,9.7,
sm8-122,Alolan Diglett,122,Common,50,Metal,sm8,0.23,,0.59
sm8-123,Alolan Dugtrio,123,Uncommon,90,Metal,sm8,2.89,,5.79
sm8-124,Forretress,124,Rare,110,Metal,sm8,0.32,,0.56
sm8-125,Steelix,125,Rare,180,Metal,sm8,0.43,,0.92
sm8-126,Scizor,126,Rare Holo,120,Metal,sm8,,2.19,2.07
sm8-127,Dialga,127,Rare Holo,130,Metal,sm8,,1.31,1.25
sm8-128,Durant,128,Common,80,Metal,sm8,0.14,,0.32
sm8-129,Cobalion,129,Rare Holo,120,Metal,sm8,,0.7,0.65
sm8-130,Genesect-GX,130,Rare Holo GX,180,Metal,sm8,,2.22,
sm8-131,Magearna,131,Uncommon,90,Metal,sm8,0.21,,0.54
sm8-132,Alolan Ninetales-GX,132,Rare Holo GX,200,Fairy,sm8,,13.18,
sm8-133,Jigglypuff,133,Common,70,Fairy,sm8,0.37,,0.56
sm8-134,Wigglytuff,134,Rare,120,Fairy,sm8,0.67,,1.79
sm8-135,Marill,135,Common,70,Fairy,sm8,0.36,,0.78
sm8-136,Azumarill,136,Rare,100,Fairy,sm8,0.68,,1.8
sm8-137,Snubbull,137,Common,70,Fairy,sm8,0.26,,0.42
sm8-138,Granbull,138,Rare,130,Fairy,sm8,0.5,,0.84
sm8-139,Ralts,139,Common,50,Fairy,sm8,0.94,,5.58
sm8-140,Kirlia,140,Uncommon,80,Fairy,sm8,0.67,,3.04
sm8-141,Gardevoir,141,Rare Holo,130,Fairy,sm8,,1.52,5.06
sm8-142,Dedenne,142,Uncommon,70,Fairy,sm8,3.83,,8.0
sm8-143,Carbink,143,Uncommon,90,Fairy,sm8,0.35,,0.84
sm8-144,Xerneas ◇,144,Rare Prism Star,160,Fairy,sm8,,4.41,
sm8-145,Cutiefly,145,Common,30,Fairy,sm8,0.29,,0.54
sm8-146,Ribombee,146,Rare,60,Fairy,sm8,0.72,,1.09
sm8-147,Morelull,147,Common,60,Fairy,sm8,0.26,,0.51
sm8-148,Shiinotic,148,Uncommon,100,Fairy,sm8,0.32,,0.6
sm8-149,Mimikyu-GX,149,Rare Holo GX,170,Fairy,sm8,,37.57,
sm8-150,Tapu Lele,150,Rare Holo,110,Fairy,sm8,,1.08,1.65
sm8-151,Tapu Fini,151,Rare Holo,120,Fairy,sm8,,2.77,3.78
sm8-152,Chansey,152,Common,100,Colorless,sm8,0.55,,6.29
sm8-153,Blissey,153,Rare Holo,160,Colorless,sm8,,1.19,1.39
sm8-154,Ditto ◇,154,Rare Prism Star,40,Colorless,sm8,,14.98,
sm8-155,Eevee,155,Common,60,Colorless,sm8,0.52,,2.53
sm8-156,Stantler,156,Uncommon,110,Colorless,sm8,0.26,,0.78
sm8-157,Smeargle,157,Rare,80,Colorless,sm8,7.28,,16.15
sm8-158,Miltank,158,Rare,130,Colorless,sm8,0.61,,3.14
sm8-159,Lugia-GX,159,Rare Holo GX,190,Colorless,sm8,,33.46,
sm8-160,Ho-Oh,160,Rare,130,Colorless,sm8,1.02,,2.7
sm8-161,Kecleon,161,Uncommon,80,Colorless,sm8,0.23,,0.58
sm8-162,Kecleon,162,Uncommon,80,Colorless,sm8,0.27,,3.38
sm8-163,Pikipek,163,Common,50,Colorless,sm8,0.2,,0.39
sm8-164,Pikipek,164,Common,60,Colorless,sm8,0.16,,0.32
sm8-165,Trumbeak,165,Uncommon,80,Colorless,sm8,0.36,,1.28
sm8-166,Toucannon,166,Rare,140,Colorless,sm8,0.37,,0.7
sm8-167,Adventure Bag,167,Uncommon,,,sm8,1.69,,2.92
sm8-168,Aether Foundation Employee,168,Uncommon,,,sm8,0.17,,0.41
sm8-169,Choice Helmet,169,Uncommon,,,sm8,0.16,,0.49
sm8-170,Counter Gain,170,Uncommon,,,sm8,0.28,,1.79
sm8-171,Custom Catcher,171,Uncommon,,,sm8,0.31,,0.46
sm8-172,Electropower,172,Uncommon,,,sm8,0.56,,1.3
sm8-172a,Electropower,172a,Uncommon,,,sm8,,,
sm8-173,Faba,173,Uncommon,,,sm8,0.49,,1.16
sm8-174,Fairy Charm Grass,174,Uncommon,,,sm8,0.16,,0.44
sm8-175,Fairy Charm Psychic,175,Uncommon,,,sm8,0.18,,0.36
sm8-176,Fairy Charm Fighting,176,Uncommon,,,sm8,0.14,,0.6
sm8-177,Fairy Charm Dragon,177,Uncommon,,,sm8,0.16,,0.41
sm8-178,Heat Factory ◇,178,Rare Prism Star,,,sm8,,0.81,
sm8-179,Kahili,179,Uncommon,,,sm8,0.17,,0.45
sm8-180,Life Forest ◇,180,Rare Prism Star,,,sm8,,0.82,
sm8-181,Lost Blender,181,Uncommon,,,sm8,0.25,,0.67
sm8-182,Lusamine ◇,182,Rare Prism Star,,,sm8,,1.11,
sm8-183,Mina,183,Uncommon,,,sm8,0.25,,0.91
sm8-184,Mixed Herbs,184,Uncommon,,,sm8,0.15,,0.41
sm8-185,Moomoo Milk,185,Uncommon,,,sm8,0.21,,0.55
sm8-186,Morty,186,Uncommon,,,sm8,0.16,,0.41
sm8-187,Net Ball,187,Uncommon,,,sm8,1.04,,1.89
sm8-187a,Net Ball,187a,Uncommon,,,sm8,,,
sm8-188,Professor Elm's Lecture,188,Uncommon,,,sm8,0.43,,1.35
sm8-188a,Professor Elm's Lecture,188a,Uncommon,,,sm8,,,
sm8-189,Sightseer,189,Uncommon,,,sm8,0.35,,1.68
sm8-189a,Sightseer,189a,Uncommon,,,sm8,,,
sm8-190,Spell Tag,190,Uncommon,,,sm8,0.4,,1.26
sm8-191,Thunder Mountain ◇,191,Rare Prism Star,,,sm8,,1.44,
sm8-192,Wait and See Hammer,192,Uncommon,,,sm8,0.12,,0.43
sm8-193,Whitney,193,Uncommon,,,sm8,0.2,,0.75
sm8-194,Memory Energy,194,Uncommon,,,sm8,0.29,,0.78
sm8-195,Shuckle-GX,195,Rare Ultra,170,Grass,sm8,,17.18,
sm8-196,Sceptile-GX,196,Rare Ultra,230,Grass,sm8,,17.44,
sm8-197,Virizion-GX,197,Rare Ultra,170,Grass,sm8,,6.3,
sm8-198,Magcargo-GX,198,Rare Ultra,210,Fire,sm8,,6.21,
sm8-199,Blacephalon-GX,199,Rare Ultra,180,Fire,sm8,,21.14,
sm8-200,Suicune-GX,200,Rare Ultra,180,Water,sm8,,23.63,
sm8-201,Zeraora-GX,201,Rare Ultra,190,Lightning,sm8,,23.98,
sm8-202,Sigilyph-GX,202,Rare Ultra,170,Psychic,sm8,,3.88,
sm8-203,Tyranitar-GX,203,Rare Ultra,250,Darkness,sm8,,27.13,
sm8-204,Genesect-GX,204,Rare Ultra,180,Metal,sm8,,7.19,
sm8-205,Alolan Ninetales-GX,205,Rare Ultra,200,Fairy,sm8,,30.66,
sm8-206,Mimikyu-GX,206,Rare Ultra,170,Fairy,sm8,,82.15,
sm8-207,Lugia-GX,207,Rare Ultra,190,Colorless,sm8,,103.42,
sm8-208,Faba,208,Rare Ultra,,,sm8,,11.93,
sm8-209,Judge,209,Rare Ultra,,,sm8,,60.74,
sm8-210,Kahili,210,Rare Ultra,,,sm8,,42.92,
sm8-211,Mina,211,Rare Ultra,,,sm8,,76.25,
sm8-212,Morty,212,Rare Ultra,,,sm8,,20.41,
sm8-213,Professor Elm's Lecture,213,Rare Ultra,,,sm8,,130.34,
sm8-214,Whitney,214,Rare Ultra,,,sm8,,91.62,
sm8-215,Shuckle-GX,215,Rare Rainbow,170,Grass,sm8,,87.31,
sm8-216,Sceptile-GX,216,Rare Rainbow,230,Grass,sm8,,39.66,
sm8-217,Virizion-GX,217,Rare Rainbow,170,Grass,sm8,,17.02,
sm8-218,Magcargo-GX,218,Rare Rainbow,210,Fire,sm8,,10.79,
sm8-219,Blacephalon-GX,219,Rare Rainbow,180,Fire,sm8,,35.55,
sm8-220,Suicune-GX,220,Rare Rainbow,180,Water,sm8,,91.82,
sm8-221,Zeraora-GX,221,Rare Rainbow,190,Lightning,sm8,,48.68,
sm8-222,Sigilyph-GX,222,Rare Rainbow,170,Psychic,sm8,,8.3,
sm8-223,Tyranitar-GX,223,Rare Rainbow,250,Darkness,sm8,,94.11,
sm8-224,Genesect-GX,224,Rare Rainbow,180,Metal,sm8,,28.71,
sm8-225,Alolan Ninetales-GX,225,Rare Rainbow,200,Fairy,sm8,,75.02,
sm8-226,Mimikyu-GX,226,Rare Rainbow,170,Fairy,sm8,,211.61,
sm8-227,Lugia-GX,227,Rare Rainbow,190,Colorless,sm8,,225.03,
sm8-228,Adventure Bag,228,Rare Secret,,,sm8,,9.22,
sm8-229,Choice Helmet,229,Rare Secret,,,sm8,,4.55,
sm8-230,Counter Gain,230,Rare Secret,,,sm8,,11.36,
sm8-231,Custom Catcher,231,Rare Secret,,,sm8,,5.31,
sm8-232,Electropower,232,Rare Secret,,,sm8,,9.23,
sm8-233,Lost Blender,233,Rare Secret,,,sm8,,9.86,
sm8-234,Net Ball,234,Rare Secret,,,sm8,,27.67,
sm8-235,Spell Tag,235,Rare Secret,,,sm8,,6.16,
sm8-236,Wait and See Hammer,236,Rare Secret,,,sm8,,5.66,
sm9-1,Celebi & Venusaur-GX,1,Rare Holo GX,270,Grass,sm9,,41.12,
sm9-2,Weedle,2,Common,40,Grass,sm9,0.31,,0.8
sm9-3,Weedle,3,Common,50,Grass,sm9,0.14,,0.34
sm9-4,Kakuna,4,Uncommon,80,Grass,sm9,0.32,,1.16
sm9-5,Beedrill,5,Rare,130,Grass,sm9,0.36,,0.71
sm9-6,Paras,6,Common,70,Grass,sm9,0.16,,0.34
sm9-7,Parasect,7,Rare,100,Grass,sm9,0.31,,0.56
sm9-8,Exeggcute,8,Common,50,Grass,sm9,0.11,,0.29
sm9-9,Pinsir,9,Rare,120,Grass,sm9,0.34,,0.5
sm9-10,Shaymin ◇,10,Rare Prism Star,80,Grass,sm9,,4.96,
sm9-11,Charmander,11,Common,50,Fire,sm9,0.46,,2.13
sm9-12,Charmander,12,Common,70,Fire,sm9,0.42,,2.51
sm9-13,Charmeleon,13,Uncommon,90,Fire,sm9,0.28,,0.7
sm9-14,Charizard,14,Rare,150,Fire,sm9,17.71,,18.54
sm9-15,Vulpix,15,Common,60,Fire,sm9,0.28,,1.02
sm9-16,Ninetales,16,Rare,100,Fire,sm9,1.23,,4.38
sm9-17,Ponyta,17,Common,70,Fire,sm9,0.22,,0.41
sm9-18,Rapidash,18,Uncommon,100,Fire,sm9,0.24,,0.48
sm9-19,Moltres,19,Rare Holo,120,Fire,sm9,,2.69,2.71
sm9-20,Litten,20,Common,60,Fire,sm9,0.21,,0.49
sm9-21,Torracat,21,Uncommon,90,Fire,sm9,0.24,,0.39
sm9-22,Squirtle,22,Common,50,Water,sm9,1.21,,9.46
sm9-23,Squirtle,23,Common,70,Water,sm9,0.79,,6.28
sm9-24,Wartortle,24,Uncommon,90,Water,sm9,0.48,,1.32
sm9-25,Blastoise,25,Rare,160,Water,sm9,7.38,,19.21
sm9-26,Psyduck,26,Common,60,Water,sm9,0.53,,12.75
sm9-27,Golduck,27,Uncommon,110,Water,sm9,0.21,,0.42
sm9-28,Staryu,28,Common,50,Water,sm9,0.15,,0.34
sm9-29,Magikarp,29,Common,30,Water,sm9,0.32,,1.91
sm9-30,Gyarados,30,Rare Holo,150,Water,sm9,,7.15,8.28
sm9-31,Lapras,31,Rare,130,Water,sm9,2.39,,6.08
sm9-32,Articuno,32,Rare Holo,110,Water,sm9,,3.56,3.95
sm9-33,Pikachu & Zekrom-GX,33,Rare Holo GX,240,Lightning,sm9,,36.38,
sm9-34,Alolan Geodude,34,Common,60,Lightning,sm9,0.19,,0.32
sm9-35,Alolan Geodude,35,Common,70,Lightning,sm9,0.45,,0.9
sm9-36,Alolan Graveler,36,Uncommon,100,Lightning,sm9,0.2,,0.43
sm9-37,Alolan Golem,37,Rare,180,Lightning,sm9,0.38,,0.73
sm9-38,Voltorb,38,Common,50,Lightning,sm9,0.14,,0.31
sm9-39,Electrode,39,Rare Holo,90,Lightning,sm9,,18.02,22.54
sm9-40,Zapdos,40,Rare Holo,110,Lightning,sm9,,4.2,4.83
sm9-41,Mareep,41,Common,60,Lightning,sm9,0.23,,0.44
sm9-42,Flaaffy,42,Uncommon,90,Lightning,sm9,0.29,,0.69
sm9-43,Ampharos-GX,43,Rare Holo GX,240,Lightning,sm9,,4.8,
sm9-44,Blitzle,44,Common,60,Lightning,sm9,0.12,,0.31
sm9-45,Zebstrika,45,Rare,120,Lightning,sm9,0.24,,0.6
